State 1,State 2,Year,Gender,Age Group,Type of Area,Literacy Rate (%)
Kerala,,2011,Male,55+,Rural,"59.22"
Kerala,,2011,Female,15-24,Urban,"60.11"
Kerala,,2011,Female,15-24,Rural,"69.34"
Kerala,,2011,Female,25-34,Urban,"52.56"
Kerala,,2011,Female,25-34,Rural,"69.89"
Kerala,,2011,Female,35-44,Urban,"75.59"
Kerala,,2011,Female,35-44,Rural,"74.16"
Kerala,,2011,Female,45-54,Urban,"69.14"
Kerala,,2011,Female,45-54,Rural,"91.96"
Kerala,,2011,Female,55+,Urban,"57.27"
Kerala,,2011,Female,55+,Rural,"75.28"
Kerala,,2012,Male,15-24,Urban,"53.1"
Kerala,,2012,Male,15-24,Rural,"53.56"
Kerala,,2012,Male,25-34,Urban,"78.69"
Kerala,,2012,Male,25-34,Rural,"78.3"
Kerala,,2012,Male,35-44,Urban,"93.9"
Kerala,,2012,Male,35-44,Rural,"77.89"
Kerala,,2012,Male,45-54,Urban,"97.99"
Kerala,,2012,Male,45-54,Rural,"52.43"
Kerala,,2012,Male,55+,Urban,"54.9"
Kerala,,2012,Male,55+,Rural,"52.2"
Kerala,,2012,Female,15-24,Urban,"59.26"
Kerala,,2012,Female,15-24,Rural,"77.06"
Kerala,,2012,Female,25-34,Urban,"82.28"
Kerala,,2012,Female,25-34,Rural,"52.28"
Kerala,,2012,Female,35-44,Urban,"97.3"
Kerala,,2012,Female,35-44,Rural,"92.11"
Kerala,,2012,Female,45-54,Urban,"64.83"
Kerala,,2012,Female,45-54,Rural,"53.86"
Kerala,,2012,Female,55+,Urban,"58.49"
Kerala,,2012,Female,55+,Rural,"56.35"
Kerala,,2013,Male,15-24,Urban,"56.16"
Kerala,,2013,Male,15-24,Rural,"75.93"
Kerala,,2013,Male,25-34,Urban,"62.29"
Kerala,,2013,Male,25-34,Rural,"67.91"
Kerala,,2013,Male,35-44,Urban,"99.48"
Kerala,,2013,Male,35-44,Rural,"84.22"
Kerala,,2013,Male,45-54,Urban,"97.45"
Kerala,,2013,Male,45-54,Rural,"57.13"
Kerala,,2013,Male,55+,Urban,"69.11"
Kerala,,2013,Male,55+,Rural,"77.74"
Kerala,,2013,Female,15-24,Urban,"53.84"
Kerala,,2013,Female,15-24,Rural,"50.21"
Kerala,,2013,Female,25-34,Urban,"83.52"
Kerala,,2013,Female,25-34,Rural,"82.09"
Kerala,,2013,Female,35-44,Urban,"70.54"
Kerala,,2013,Female,35-44,Rural,"74.48"
Kerala,,2013,Female,45-54,Urban,"70.77"
Kerala,,2013,Female,45-54,Rural,"51.2"
Kerala,,2013,Female,55+,Urban,"66.77"
Kerala,,2013,Female,55+,Rural,"58.85"
Kerala,,2014,Male,15-24,Urban,"54.92"
Kerala,,2014,Male,15-24,Rural,"97.84"
Kerala,,2014,Male,25-34,Urban,"79.97"
Kerala,,2014,Male,25-34,Rural,"86.43"
Kerala,,2014,Male,35-44,Urban,"65.77"
Kerala,,2014,Male,35-44,Rural,"69.66"
Kerala,,2014,Male,45-54,Urban,"61.85"
Kerala,,2014,Male,45-54,Rural,"54.85"
Kerala,,2014,Male,55+,Urban,"58.95"
Kerala,,2014,Male,55+,Rural,"89.88"
Kerala,,2014,Female,15-24,Urban,"83.88"
Kerala,,2014,Female,15-24,Rural,"77.35"
Kerala,,2014,Female,25-34,Urban,"73.75"
Kerala,,2014,Female,25-34,Rural,"96.12"
Kerala,,2014,Female,35-44,Urban,"53.64"
Kerala,,2014,Female,35-44,Rural,"64.03"
Kerala,,2014,Female,45-54,Urban,"67.5"
Kerala,,2014,Female,45-54,Rural,"89.12"
Kerala,,2014,Female,55+,Urban,"99.63"
Kerala,,2014,Female,55+,Rural,"62.03"
Kerala,,2015,Male,15-24,Urban,"93.72"
Kerala,,2015,Male,15-24,Rural,"91.53"
Kerala,,2015,Male,25-34,Urban,"61.23"
Kerala,,2015,Male,25-34,Rural,"69.97"
Kerala,,2015,Male,35-44,Urban,"70.48"
Kerala,,2015,Male,35-44,Rural,"98.91"
Kerala,,2015,Male,45-54,Urban,"59.04"
Kerala,,2015,Male,45-54,Rural,"89.96"
Kerala,,2015,Male,55+,Urban,"66.71"
Kerala,,2015,Male,55+,Rural,"86.54"
Kerala,,2015,Female,15-24,Urban,"71.0"
Kerala,,2015,Female,15-24,Rural,"78.92"
Kerala,,2015,Female,25-34,Urban,"91.63"
Kerala,,2015,Female,25-34,Rural,"90.21"
Kerala,,2015,Female,35-44,Urban,"93.32"
Kerala,,2015,Female,35-44,Rural,"52.98"
Kerala,,2015,Female,45-54,Urban,"84.6"
Kerala,,2015,Female,45-54,Rural,"57.0"
Kerala,,2015,Female,55+,Urban,"70.79"
Kerala,,2015,Female,55+,Rural,"77.43"
Kerala,,2016,Male,15-24,Urban,"70.14"
Kerala,,2016,Male,15-24,Rural,"75.98"
Kerala,,2016,Male,25-34,Urban,"99.83"
Kerala,,2016,Male,25-34,Rural,"56.76"
Kerala,,2016,Male,35-44,Urban,"83.77"
Kerala,,2016,Male,35-44,Rural,"69.8"
Kerala,,2016,Male,45-54,Urban,"56.65"
Kerala,,2016,Male,45-54,Rural,"57.94"
Kerala,,2016,Male,55+,Urban,"97.46"
Kerala,,2016,Male,55+,Rural,"93.98"
Kerala,,2016,Female,15-24,Urban,"95.35"
Kerala,,2016,Female,15-24,Rural,"99.58"
Kerala,,2016,Female,25-34,Urban,"60.42"
Kerala,,2016,Female,25-34,Rural,"67.77"
Kerala,,2016,Female,35-44,Urban,"83.46"
Kerala,,2016,Female,35-44,Rural,"74.19"
Kerala,,2016,Female,45-54,Urban,"70.92"
Kerala,,2016,Female,45-54,Rural,"67.89"
Kerala,,2016,Female,55+,Urban,"79.69"
Kerala,,2016,Female,55+,Rural,"78.78"
Kerala,,2017,Male,15-24,Urban,"58.07"
Kerala,,2017,Male,15-24,Rural,"73.59"
Kerala,,2017,Male,25-34,Urban,"77.67"
Kerala,,2017,Male,25-34,Rural,"78.51"
Kerala,,2017,Male,35-44,Urban,"60.51"
Kerala,,2017,Male,35-44,Rural,"87.11"
Kerala,,2017,Male,45-54,Urban,"51.26"
Kerala,,2017,Male,45-54,Rural,"67.74"
Kerala,,2017,Male,55+,Urban,"89.01"
Kerala,,2017,Male,55+,Rural,"78.19"
Kerala,,2017,Female,15-24,Urban,"63.06"
Kerala,,2017,Female,15-24,Rural,"84.75"
Kerala,,2017,Female,25-34,Urban,"78.37"
Kerala,,2017,Female,25-34,Rural,"89.81"
Kerala,,2017,Female,35-44,Urban,"86.75"
Kerala,,2017,Female,35-44,Rural,"80.51"
Kerala,,2017,Female,45-54,Urban,"74.41"
Kerala,,2017,Female,45-54,Rural,"56.66"
Kerala,,2017,Female,55+,Urban,"63.07"
Kerala,,2017,Female,55+,Rural,"70.95"
Kerala,,2018,Male,15-24,Urban,"79.96"
Kerala,,2018,Male,15-24,Rural,"75.69"
Kerala,,2018,Male,25-34,Urban,"64.41"
Kerala,,2018,Male,25-34,Rural,"50.32"
Kerala,,2018,Male,35-44,Urban,"74.81"
Kerala,,2018,Male,35-44,Rural,"64.28"
Kerala,,2018,Male,45-54,Urban,"86.73"
Kerala,,2018,Male,45-54,Rural,"51.2"
Kerala,,2018,Male,55+,Urban,"79.24"
Kerala,,2018,Male,55+,Rural,"97.07"
Kerala,,2018,Female,15-24,Urban,"58.72"
Kerala,,2018,Female,15-24,Rural,"73.58"
Kerala,,2018,Female,25-34,Urban,"54.57"
Kerala,,2018,Female,25-34,Rural,"81.28"
Kerala,,2018,Female,35-44,Urban,"77.53"
Kerala,,2018,Female,35-44,Rural,"70.37"
Kerala,,2018,Female,45-54,Urban,"76.07"
Kerala,,2018,Female,45-54,Rural,"94.83"
Kerala,,2018,Female,55+,Urban,"59.81"
Kerala,,2018,Female,55+,Rural,"51.13"
Kerala,,2019,Male,15-24,Urban,"93.08"
Kerala,,2019,Male,15-24,Rural,"78.86"
Kerala,,2019,Male,25-34,Urban,"94.53"
Kerala,,2019,Male,25-34,Rural,"79.85"
Kerala,,2019,Male,35-44,Urban,"90.51"
Kerala,,2019,Male,35-44,Rural,"71.48"
Kerala,,2019,Male,45-54,Urban,"87.49"
Kerala,,2019,Male,45-54,Rural,"95.65"
Kerala,,2019,Male,55+,Urban,"78.61"
Kerala,,2019,Male,55+,Rural,"59.04"
Kerala,,2019,Female,15-24,Urban,"63.44"
Kerala,,2019,Female,15-24,Rural,"59.93"
Kerala,,2019,Female,25-34,Urban,"62.34"
Kerala,,2019,Female,25-34,Rural,"65.32"
Kerala,,2019,Female,35-44,Urban,"77.76"
Kerala,,2019,Female,35-44,Rural,"79.4"
Kerala,,2019,Female,45-54,Urban,"71.32"
Kerala,,2019,Female,45-54,Rural,"80.77"
Kerala,,2019,Female,55+,Urban,"54.08"
Kerala,,2019,Female,55+,Rural,"54.39"
Kerala,,2020,Male,15-24,Urban,"58.59"
Kerala,,2020,Male,15-24,Rural,"75.9"
Kerala,,2020,Male,25-34,Urban,"60.7"
Kerala,,2020,Male,25-34,Rural,"64.16"
Kerala,,2020,Male,35-44,Urban,"70.02"
Kerala,,2020,Male,35-44,Rural,"90.59"
Kerala,,2020,Male,45-54,Urban,"50.69"
Kerala,,2020,Male,45-54,Rural,"82.47"
Kerala,,2020,Male,55+,Urban,"83.44"
Kerala,,2020,Male,55+,Rural,"89.93"
Kerala,,2020,Female,15-24,Urban,"96.64"
Kerala,,2020,Female,15-24,Rural,"51.01"
Kerala,,2020,Female,25-34,Urban,"57.69"
Kerala,,2020,Female,25-34,Rural,"94.31"
Kerala,,2020,Female,35-44,Urban,"72.93"
Kerala,,2020,Female,35-44,Rural,"78.23"
Kerala,,2020,Female,45-54,Urban,"83.15"
Kerala,,2020,Female,45-54,Rural,"83.95"
Kerala,,2020,Female,55+,Urban,"96.59"
Kerala,,2020,Female,55+,Rural,"99.85"
Kerala,,2021,Male,15-24,Urban,"86.01"
Kerala,,2021,Male,15-24,Rural,"64.36"
Kerala,,2021,Male,25-34,Urban,"93.99"
Kerala,,2021,Male,25-34,Rural,"52.46"
Kerala,,2021,Male,35-44,Urban,"61.55"
Kerala,,2021,Male,35-44,Rural,"94.87"
Kerala,,2021,Male,45-54,Urban,"62.81"
Kerala,,2021,Male,45-54,Rural,"61.03"
Kerala,,2021,Male,55+,Urban,"56.91"
Kerala,,2021,Male,55+,Rural,"92.96"
Kerala,,2021,Female,15-24,Urban,"75.0"
Kerala,,2021,Female,15-24,Rural,"83.74"
Kerala,,2021,Female,25-34,Urban,"61.95"
Kerala,,2021,Female,25-34,Rural,"87.9"
Kerala,,2021,Female,35-44,Urban,"88.0"
Kerala,,2021,Female,35-44,Rural,"65.63"
Kerala,,2021,Female,45-54,Urban,"70.53"
Kerala,,2021,Female,45-54,Rural,"60.48"
Kerala,,2021,Female,55+,Urban,"98.83"
Kerala,,2021,Female,55+,Rural,"82.28"
Kerala,,2022,Male,15-24,Urban,"96.73"
Kerala,,2022,Male,15-24,Rural,"65.17"
Kerala,,2022,Male,25-34,Urban,"89.09"
Kerala,,2022,Male,25-34,Rural,"88.29"
Kerala,,2022,Male,35-44,Urban,"84.58"
Kerala,,2022,Male,35-44,Rural,"98.28"
Kerala,,2022,Male,45-54,Urban,"69.68"
Kerala,,2022,Male,45-54,Rural,"56.54"
Kerala,,2022,Male,55+,Urban,"83.59"
Kerala,,2022,Male,55+,Rural,"86.47"
Kerala,,2022,Female,15-24,Urban,"78.75"
Kerala,,2022,Female,15-24,Rural,"60.34"
Kerala,,2022,Female,25-34,Urban,"75.22"
Kerala,,2022,Female,25-34,Rural,"65.61"
Kerala,,2022,Female,35-44,Urban,"71.37"
Kerala,,2022,Female,35-44,Rural,"82.26"
Kerala,,2022,Female,45-54,Urban,"87.26"
Kerala,,2022,Female,45-54,Rural,"61.61"
Kerala,,2022,Female,55+,Urban,"70.27"
Kerala,,2022,Female,55+,Rural,"63.46"
Maharashtra,,2000,Male,15-24,Urban,"59.93"
Maharashtra,,2000,Male,15-24,Rural,"89.17"
Maharashtra,,2000,Male,25-34,Urban,"95.46"
Maharashtra,,2000,Male,25-34,Rural,"68.51"
Maharashtra,,2000,Male,35-44,Urban,"87.56"
Maharashtra,,2000,Male,35-44,Rural,"94.85"
Maharashtra,,2000,Male,45-54,Urban,"92.31"
Maharashtra,,2000,Male,45-54,Rural,"59.14"
Maharashtra,,2000,Male,55+,Urban,"97.81"
Maharashtra,,2000,Male,55+,Rural,"68.83"
Maharashtra,,2000,Female,15-24,Urban,"66.96"
Maharashtra,,2000,Female,15-24,Rural,"53.12"
Maharashtra,,2000,Female,25-34,Urban,"74.31"
Maharashtra,,2000,Female,25-34,Rural,"55.45"
Maharashtra,,2000,Female,35-44,Urban,"62.43"
Maharashtra,,2000,Female,35-44,Rural,"65.85"
Maharashtra,,2000,Female,45-54,Urban,"90.44"
Maharashtra,,2000,Female,45-54,Rural,"93.77"
Maharashtra,,2000,Female,55+,Urban,"65.12"
Maharashtra,,2000,Female,55+,Rural,"92.93"
Maharashtra,,2001,Male,15-24,Urban,"92.86"
Maharashtra,,2001,Male,15-24,Rural,"88.23"
Maharashtra,,2001,Male,25-34,Urban,"57.33"
Maharashtra,,2001,Male,25-34,Rural,"84.52"
Maharashtra,,2001,Male,35-44,Urban,"97.25"
Maharashtra,,2001,Male,35-44,Rural,"84.13"
Maharashtra,,2001,Male,45-54,Urban,"66.58"
Maharashtra,,2001,Male,45-54,Rural,"75.03"
Maharashtra,,2001,Male,55+,Urban,"82.29"
Maharashtra,,2001,Male,55+,Rural,"75.53"
Maharashtra,,2001,Female,15-24,Urban,"56.0"
Maharashtra,,2001,Female,15-24,Rural,"65.6"
Maharashtra,,2001,Female,25-34,Urban,"90.12"
Maharashtra,,2001,Female,25-34,Rural,"93.07"
Maharashtra,,2001,Female,35-44,Urban,"56.87"
Maharashtra,,2001,Female,35-44,Rural,"97.62"
Maharashtra,,2001,Female,45-54,Urban,"66.44"
Maharashtra,,2001,Female,45-54,Rural,"83.12"
Maharashtra,,2001,Female,55+,Urban,"87.59"
Maharashtra,,2001,Female,55+,Rural,"90.6"
Maharashtra,,2002,Male,15-24,Urban,"97.29"
Maharashtra,,2002,Male,15-24,Rural,"65.65"
Maharashtra,,2002,Male,25-34,Urban,"92.93"
Maharashtra,,2002,Male,25-34,Rural,"56.58"
Maharashtra,,2002,Male,35-44,Urban,"85.25"
Maharashtra,,2002,Male,35-44,Rural,"87.1"
Maharashtra,,2002,Male,45-54,Urban,"83.89"
Maharashtra,,2002,Male,45-54,Rural,"62.62"
Maharashtra,,2002,Male,55+,Urban,"93.65"
Maharashtra,,2002,Male,55+,Rural,"58.44"
Maharashtra,,2002,Female,15-24,Urban,"52.68"
Maharashtra,,2002,Female,15-24,Rural,"85.87"
Maharashtra,,2002,Female,25-34,Urban,"73.77"
Maharashtra,,2002,Female,25-34,Rural,"92.45"
Maharashtra,,2002,Female,35-44,Urban,"69.17"
Maharashtra,,2002,Female,35-44,Rural,"58.41"
Maharashtra,,2002,Female,45-54,Urban,"91.82"
Maharashtra,,2002,Female,45-54,Rural,"77.45"
Maharashtra,,2002,Female,55+,Urban,"59.46"
Maharashtra,,2002,Female,55+,Rural,"86.02"
Maharashtra,,2003,Male,15-24,Urban,"75.56"
Maharashtra,,2003,Male,15-24,Rural,"80.22"
Maharashtra,,2003,Male,25-34,Urban,"73.04"
Maharashtra,,2003,Male,25-34,Rural,"91.44"
Maharashtra,,2003,Male,35-44,Urban,"91.48"
Maharashtra,,2003,Male,35-44,Rural,"85.47"
Maharashtra,,2003,Male,45-54,Urban,"55.27"
Maharashtra,,2003,Male,45-54,Rural,"91.94"
Maharashtra,,2003,Male,55+,Urban,"83.55"
Maharashtra,,2003,Male,55+,Rural,"84.85"
Maharashtra,,2003,Female,15-24,Urban,"68.15"
Maharashtra,,2003,Female,15-24,Rural,"93.96"
Maharashtra,,2003,Female,25-34,Urban,"86.27"
Maharashtra,,2003,Female,25-34,Rural,"55.63"
Maharashtra,,2003,Female,35-44,Urban,"70.39"
Maharashtra,,2003,Female,35-44,Rural,"94.32"
Maharashtra,,2003,Female,45-54,Urban,"52.36"
Maharashtra,,2003,Female,45-54,Rural,"98.07"
Maharashtra,,2003,Female,55+,Urban,"83.96"
Maharashtra,,2003,Female,55+,Rural,"81.57"
Maharashtra,,2004,Male,15-24,Urban,"63.53"
Maharashtra,,2004,Male,15-24,Rural,"62.44"
Maharashtra,,2004,Male,25-34,Urban,"97.1"
Maharashtra,,2004,Male,25-34,Rural,"64.91"
Maharashtra,,2004,Male,35-44,Urban,"88.78"
Maharashtra,,2004,Male,35-44,Rural,"69.66"
Maharashtra,,2004,Male,45-54,Urban,"56.96"
Maharashtra,,2004,Male,45-54,Rural,"50.54"
Maharashtra,,2004,Male,55+,Urban,"77.21"
Maharashtra,,2004,Male,55+,Rural,"98.79"
Maharashtra,,2004,Female,15-24,Urban,"68.46"
Maharashtra,,2004,Female,15-24,Rural,"67.86"
Maharashtra,,2004,Female,25-34,Urban,"67.2"
Maharashtra,,2004,Female,25-34,Rural,"76.03"
Maharashtra,,2004,Female,35-44,Urban,"72.03"
Maharashtra,,2004,Female,35-44,Rural,"94.0"
Maharashtra,,2004,Female,45-54,Urban,"75.28"
Maharashtra,,2004,Female,45-54,Rural,"75.39"
Maharashtra,,2004,Female,55+,Urban,"56.92"
Maharashtra,,2004,Female,55+,Rural,"99.14"
Maharashtra,,2005,Male,15-24,Urban,"62.5"
Maharashtra,,2005,Male,15-24,Rural,"53.67"
Maharashtra,,2005,Male,25-34,Urban,"83.16"
Maharashtra,,2005,Male,25-34,Rural,"79.77"
Maharashtra,,2005,Male,35-44,Urban,"70.76"
Maharashtra,,2005,Male,35-44,Rural,"71.11"
Maharashtra,,2005,Male,45-54,Urban,"89.25"
Maharashtra,,2005,Male,45-54,Rural,"59.79"
Maharashtra,,2005,Male,55+,Urban,"91.01"
Maharashtra,,2005,Male,55+,Rural,"82.44"
Maharashtra,,2005,Female,15-24,Urban,"70.95"
Maharashtra,,2005,Female,15-24,Rural,"72.9"
Maharashtra,,2005,Female,25-34,Urban,"62.83"
Maharashtra,,2005,Female,25-34,Rural,"87.61"
Maharashtra,,2005,Female,35-44,Urban,"75.64"
Maharashtra,,2005,Female,35-44,Rural,"66.04"
Maharashtra,,2005,Female,45-54,Urban,"79.8"
Maharashtra,,2005,Female,45-54,Rural,"99.79"
Maharashtra,,2005,Female,55+,Urban,"71.76"
Maharashtra,,2005,Female,55+,Rural,"96.03"
Maharashtra,,2006,Male,15-24,Urban,"67.25"
Maharashtra,,2006,Male,15-24,Rural,"52.74"
Maharashtra,,2006,Male,25-34,Urban,"60.21"
Maharashtra,,2006,Male,25-34,Rural,"70.93"
Maharashtra,,2006,Male,35-44,Urban,"60.98"
Maharashtra,,2006,Male,35-44,Rural,"50.01"
Maharashtra,,2006,Male,45-54,Urban,"95.75"
Maharashtra,,2006,Male,45-54,Rural,"92.19"
Maharashtra,,2006,Male,55+,Urban,"87.11"
Maharashtra,,2006,Male,55+,Rural,"58.39"
Maharashtra,,2006,Female,15-24,Urban,"56.02"
Maharashtra,,2006,Female,15-24,Rural,"53.38"
Maharashtra,,2006,Female,25-34,Urban,"86.2"
Maharashtra,,2006,Female,25-34,Rural,"96.44"
Maharashtra,,2006,Female,35-44,Urban,"71.53"
Maharashtra,,2006,Female,35-44,Rural,"55.96"
Maharashtra,,2006,Female,45-54,Urban,"75.62"
Maharashtra,,2006,Female,45-54,Rural,"67.44"
Maharashtra,,2006,Female,55+,Urban,"68.74"
Maharashtra,,2006,Female,55+,Rural,"81.07"
Maharashtra,,2007,Male,15-24,Urban,"85.94"
Maharashtra,,2007,Male,15-24,Rural,"55.53"
Maharashtra,,2007,Male,25-34,Urban,"51.78"
Maharashtra,,2007,Male,25-34,Rural,"99.72"
Maharashtra,,2007,Male,35-44,Urban,"61.64"
Maharashtra,,2007,Male,35-44,Rural,"52.69"
Maharashtra,,2007,Male,45-54,Urban,"59.49"
Maharashtra,,2007,Male,45-54,Rural,"51.95"
Maharashtra,,2007,Male,55+,Urban,"69.59"
Maharashtra,,2007,Male,55+,Rural,"90.12"
Maharashtra,,2007,Female,15-24,Urban,"67.06"
Maharashtra,,2007,Female,15-24,Rural,"72.21"
Maharashtra,,2007,Female,25-34,Urban,"83.78"
Maharashtra,,2007,Female,25-34,Rural,"75.44"
Maharashtra,,2007,Female,35-44,Urban,"93.07"
Maharashtra,,2007,Female,35-44,Rural,"93.3"
Maharashtra,,2007,Female,45-54,Urban,"50.5"
Maharashtra,,2007,Female,45-54,Rural,"88.9"
Maharashtra,,2007,Female,55+,Urban,"73.04"
Maharashtra,,2007,Female,55+,Rural,"99.44"
Maharashtra,,2008,Male,15-24,Urban,"74.16"
Maharashtra,,2008,Male,15-24,Rural,"99.34"
Maharashtra,,2008,Male,25-34,Urban,"87.73"
Maharashtra,,2008,Male,25-34,Rural,"62.43"
Maharashtra,,2008,Male,35-44,Urban,"76.92"
Maharashtra,,2008,Male,35-44,Rural,"99.61"
Maharashtra,,2008,Male,45-54,Urban,"92.88"
Maharashtra,,2008,Male,45-54,Rural,"54.87"
Maharashtra,,2008,Male,55+,Urban,"85.32"
Maharashtra,,2008,Male,55+,Rural,"67.28"
Maharashtra,,2008,Female,15-24,Urban,"50.35"
Maharashtra,,2008,Female,15-24,Rural,"70.17"
Maharashtra,,2008,Female,25-34,Urban,"61.74"
Maharashtra,,2008,Female,25-34,Rural,"90.94"
Maharashtra,,2008,Female,35-44,Urban,"66.87"
Maharashtra,,2008,Female,35-44,Rural,"91.38"
Maharashtra,,2008,Female,45-54,Urban,"50.03"
Maharashtra,,2008,Female,45-54,Rural,"65.39"
Maharashtra,,2008,Female,55+,Urban,"62.06"
Maharashtra,,2008,Female,55+,Rural,"61.68"
Maharashtra,,2009,Male,15-24,Urban,"53.41"
Maharashtra,,2009,Male,15-24,Rural,"59.36"
Maharashtra,,2009,Male,25-34,Urban,"77.78"
Maharashtra,,2009,Male,25-34,Rural,"64.57"
Maharashtra,,2009,Male,35-44,Urban,"70.87"
Maharashtra,,2009,Male,35-44,Rural,"68.84"
Maharashtra,,2009,Male,45-54,Urban,"93.8"
Maharashtra,,2009,Male,45-54,Rural,"95.26"
Maharashtra,,2009,Male,55+,Urban,"74.65"
Maharashtra,,2009,Male,55+,Rural,"66.51"
Maharashtra,,2009,Female,15-24,Urban,"55.34"
Maharashtra,,2009,Female,15-24,Rural,"97.67"
Maharashtra,,2009,Female,25-34,Urban,"53.01"
Maharashtra,,2009,Female,25-34,Rural,"64.88"
Maharashtra,,2009,Female,35-44,Urban,"64.9"
Maharashtra,,2009,Female,35-44,Rural,"66.02"
Maharashtra,,2009,Female,45-54,Urban,"58.21"
Maharashtra,,2009,Female,45-54,Rural,"89.16"
Maharashtra,,2009,Female,55+,Urban,"56.12"
Maharashtra,,2009,Female,55+,Rural,"81.75"
Maharashtra,,2010,Male,15-24,Urban,"56.19"
Maharashtra,,2010,Male,15-24,Rural,"53.53"
Maharashtra,,2010,Male,25-34,Urban,"95.47"
Maharashtra,,2010,Male,25-34,Rural,"59.51"
Maharashtra,,2010,Male,35-44,Urban,"91.06"
Maharashtra,,2010,Male,35-44,Rural,"77.23"
Maharashtra,,2010,Male,45-54,Urban,"53.89"
Maharashtra,,2010,Male,45-54,Rural,"97.77"
Maharashtra,,2010,Male,55+,Urban,"62.35"
Maharashtra,,2010,Male,55+,Rural,"92.98"
Maharashtra,,2010,Female,15-24,Urban,"58.44"
Maharashtra,,2010,Female,15-24,Rural,"92.7"
Maharashtra,,2010,Female,25-34,Urban,"50.66"
Maharashtra,,2010,Female,25-34,Rural,"75.59"
Maharashtra,,2010,Female,35-44,Urban,"88.47"
Maharashtra,,2010,Female,35-44,Rural,"96.74"
Maharashtra,,2010,Female,45-54,Urban,"95.46"
Maharashtra,,2010,Female,45-54,Rural,"90.98"
Maharashtra,,2010,Female,55+,Urban,"94.41"
Maharashtra,,2010,Female,55+,Rural,"59.96"
Maharashtra,,2011,Male,15-24,Urban,"64.21"
Maharashtra,,2011,Male,15-24,Rural,"64.45"
Maharashtra,,2011,Male,25-34,Urban,"68.85"
Maharashtra,,2011,Male,25-34,Rural,"69.67"
Maharashtra,,2011,Male,35-44,Urban,"77.23"
Maharashtra,,2011,Male,35-44,Rural,"57.99"
Maharashtra,,2011,Male,45-54,Urban,"84.56"
Maharashtra,,2011,Male,45-54,Rural,"58.38"
Maharashtra,,2011,Male,55+,Urban,"65.52"
Maharashtra,,2011,Male,55+,Rural,"75.17"
Maharashtra,,2011,Female,15-24,Urban,"89.82"
Maharashtra,,2011,Female,15-24,Rural,"86.97"
Maharashtra,,2011,Female,25-34,Urban,"82.28"
Maharashtra,,2011,Female,25-34,Rural,"57.79"
Maharashtra,,2011,Female,35-44,Urban,"77.35"
Maharashtra,,2011,Female,35-44,Rural,"54.37"
Maharashtra,,2011,Female,45-54,Urban,"68.87"
Maharashtra,,2011,Female,45-54,Rural,"70.68"
Maharashtra,,2011,Female,55+,Urban,"51.99"
Maharashtra,,2011,Female,55+,Rural,"63.7"
Maharashtra,,2012,Male,15-24,Urban,"97.78"
Maharashtra,,2012,Male,15-24,Rural,"97.68"
Maharashtra,,2012,Male,25-34,Urban,"67.62"
Maharashtra,,2012,Male,25-34,Rural,"52.16"
Maharashtra,,2012,Male,35-44,Urban,"58.95"
Maharashtra,,2012,Male,35-44,Rural,"69.61"
Maharashtra,,2012,Male,45-54,Urban,"97.39"
Maharashtra,,2012,Male,45-54,Rural,"57.06"
Maharashtra,,2012,Male,55+,Urban,"88.18"
Maharashtra,,2012,Male,55+,Rural,"55.43"
Maharashtra,,2012,Female,15-24,Urban,"99.06"
Maharashtra,,2012,Female,15-24,Rural,"69.08"
Maharashtra,,2012,Female,25-34,Urban,"88.76"
Maharashtra,,2012,Female,25-34,Rural,"67.13"
Maharashtra,,2012,Female,35-44,Urban,"81.38"
Maharashtra,,2012,Female,35-44,Rural,"59.6"
Maharashtra,,2012,Female,45-54,Urban,"57.3"
Maharashtra,,2012,Female,45-54,Rural,"96.9"
Maharashtra,,2012,Female,55+,Urban,"95.88"
Maharashtra,,2012,Female,55+,Rural,"94.37"
Maharashtra,,2013,Male,15-24,Urban,"81.27"
Maharashtra,,2013,Male,15-24,Rural,"90.41"
Maharashtra,,2013,Male,25-34,Urban,"53.45"
Maharashtra,,2013,Male,25-34,Rural,"66.74"
Maharashtra,,2013,Male,35-44,Urban,"65.69"
Maharashtra,,2013,Male,35-44,Rural,"81.78"
Maharashtra,,2013,Male,45-54,Urban,"67.8"
Maharashtra,,2013,Male,45-54,Rural,"57.43"
Maharashtra,,2013,Male,55+,Urban,"79.82"
Maharashtra,,2013,Male,55+,Rural,"90.72"
Maharashtra,,2013,Female,15-24,Urban,"69.11"
Maharashtra,,2013,Female,15-24,Rural,"56.61"
Maharashtra,,2013,Female,25-34,Urban,"59.83"
Maharashtra,,2013,Female,25-34,Rural,"61.87"
Maharashtra,,2013,Female,35-44,Urban,"64.99"
Maharashtra,,2013,Female,35-44,Rural,"82.14"
Maharashtra,,2013,Female,45-54,Urban,"80.05"
Maharashtra,,2013,Female,45-54,Rural,"84.8"
Maharashtra,,2013,Female,55+,Urban,"68.13"
Maharashtra,,2013,Female,55+,Rural,"91.2"
Maharashtra,,2014,Male,15-24,Urban,"60.2"
Maharashtra,,2014,Male,15-24,Rural,"73.45"
Maharashtra,,2014,Male,25-34,Urban,"90.05"
Maharashtra,,2014,Male,25-34,Rural,"59.01"
Maharashtra,,2014,Male,35-44,Urban,"55.49"
Maharashtra,,2014,Male,35-44,Rural,"94.18"
Maharashtra,,2014,Male,45-54,Urban,"67.15"
